event_id,begin_time_utc,begin_lat,begin_lon,cape,cin,temp_2m,dewpoint_2m,surface_pressure,tcwv,shear_0_1km,shear_0_3km,ef_category,ef_binary,tor_f_scale_raw,cz_timezone,begin_date_time_raw
1147720,2023-08-05T23:00:00+00:00,39.02,-87.97,786.625,179.39089965820312,302.193359375,296.2626953125,99146.9375,45.481910705566406,5.10138563658884,17.64870590622113,,0,EFU,CST-6,05-AUG-23 16:30:00
1097121,2023-05-08T01:00:00+00:00,40.68,-95.77,621.875,14.984590530395508,300.420166015625,286.87274169921875,96904.125,28.06777572631836,6.095197944064043,15.215251283916377,,0,EFU,CST-6,07-MAY-23 19:08:00
1132462,2023-06-18T02:00:00+00:00,36.914,-98.422,1752.625,26.48457145690918,296.386962890625,292.08935546875,96050.8125,46.78249740600586,3.7624175596698444,11.854039031946066,,0,EFU,CST-6,17-JUN-23 20:24:00
1078130,2023-01-03T23:00:00+00:00,40.0109,-89.0144,94.25,44.17192840576172,287.963134765625,286.41705322265625,97734.3125,16.680625915527344,9.871000568865483,15.790205794393048,0.0,0,EF0,CST-6,03-JAN-23 16:33:00
1114268,2023-07-12T11:00:00+00:00,41.43,-95.358,544.375,304.3677062988281,295.118408203125,292.514892578125,96442.0625,39.2633171081543,13.746986907717694,17.435836789018722,1.0,0,EF1,CST-6,12-JUL-23 05:28:00
1101514,2023-05-28T00:00:00+00:00,33.43,-103.23,1548.0,112.2031478881836,296.35693359375,287.70672607421875,87642.5625,30.57549476623535,0.22228412257017843,5.276933192994686,,0,EFU,MST-7,27-MAY-23 17:10:00
1101515,2023-05-28T01:00:00+00:00,33.4,-103.14,1359.125,170.60462951660156,295.938232421875,288.5849304199219,87610.0625,29.7840518951416,0.06149567827570785,7.0539170438713175,,0,EFU,MST-7,27-MAY-23 17:38:00
1128542,2023-07-10T23:00:00+00:00,47.7504,-118.7593,34.5,183.54083251953125,299.35498046875,285.3232421875,94032.0625,20.758750915527344,1.2301487579633574,4.087111414418237,0.0,0,EF0,PST-8,10-JUL-23 14:45:00
1144388,2023-07-26T19:00:00+00:00,42.4246,-84.1361,1829.75,90.6365966796875,300.1025390625,295.402587890625,97670.5625,55.07273864746094,7.613005028821507,12.884987833021004,0.0,0,EF0,EST-5,26-JUL-23 13:50:00
1085817,2023-04-01T00:00:00+00:00,41.6381,-89.2287,1073.5625,0.26585614681243896,289.043212890625,286.8218994140625,96547.0,32.14521789550781,16.46640072936086,23.41964491182519,1.0,0,EF1,CST-6,31-MAR-23 18:13:00
