event_id,begin_time_utc,begin_lat,begin_lon,cape,cin,temp_2m,dewpoint_2m,surface_pressure,tcwv,shear_0_1km,shear_0_3km,ef_category,ef_binary,tor_f_scale_raw,cz_timezone,begin_date_time_raw
10096222,1950-04-28T21:00:00+00:00,35.12,-99.2,1968.8125,22.21898078918457,296.80859375,290.0849304199219,94646.75,30.989492416381836,5.936423400035927,11.313252932295308,3.0,1,F3,CST,28-APR-50 14:45:00
10120412,1950-04-29T22:00:00+00:00,31.9,-98.6,2277.5,54.468788146972656,296.006591796875,289.9578857421875,95414.125,29.81336212158203,0.7712731083559388,5.2439344351140065,1.0,0,F1,CST,29-APR-50 15:30:00
10104927,1950-07-06T00:00:00+00:00,40.58,-75.7,812.6875,0.9563387632369995,294.12939453125,293.744873046875,99018.8125,47.96776580810547,12.058696392777614,9.512498049633964,2.0,1,F2,CST,05-JUL-50 18:00:00
10104928,1950-07-06T01:00:00+00:00,40.6,-76.75,297.4375,0.13264015316963196,293.944091796875,293.737060546875,98431.3125,43.62251663208008,8.059963443698795,9.166778256729756,2.0,1,F2,CST,05-JUL-50 18:30:00
10104929,1950-07-24T21:00:00+00:00,41.63,-79.68,1466.75,12.7188081741333,294.761962890625,293.545166015625,96104.75,32.26569366455078,7.68543952430949,10.071929998761881,0.0,0,F0,CST,24-JUL-50 14:40:00
10104930,1950-08-29T22:00:00+00:00,40.22,-75.0,1548.3125,51.71879959106445,297.71533203125,293.6298828125,100465.3125,47.38312911987305,7.483711516945008,10.326260749829325,1.0,0,F1,CST,29-AUG-50 16:00:00
10104931,1950-11-04T23:00:00+00:00,40.2,-76.12,343.125,9.590963363647461,290.810302734375,290.47662353515625,98064.375,37.43427276611328,15.437187038331901,18.71069939283874,3.0,1,F3,CST,04-NOV-50 17:00:00
10104932,1950-11-05T00:00:00+00:00,40.27,-76.07,327.75,34.7578239440918,290.236328125,289.92041015625,97365.75,35.08269500732422,14.161669482401598,20.58626377799065,3.0,1,F3,CST,04-NOV-50 17:30:00
10099490,1950-09-16T00:00:00+00:00,35.0,-96.25,1740.875,196.45314025878906,300.1318359375,293.720947265625,98033.5,47.41497039794922,7.106981423465889,19.049644548742343,2.0,1,F2,CST,15-SEP-50 17:45:00
10099491,1950-09-16T08:00:00+00:00,34.83,-95.85,1264.125,90.65626525878906,295.53857421875,290.538818359375,98301.5625,42.26526641845703,16.52756210012447,11.377327831651327,0.0,0,F0,CST,16-SEP-50 01:30:00
10099492,1950-10-02T03:00:00+00:00,36.73,-102.52,933.4375,112.15174865722656,290.235107421875,288.8461608886719,87253.75,28.435470581054688,0.28499312332635635,15.832031254359098,1.0,0,F1,CST,01-OCT-50 21:00:00
10073785,1950-06-23T03:00:00+00:00,40.18,-98.03,1219.875,,301.5146484375,289.466064453125,94057.4375,30.709320068359375,12.05488201257159,10.101769771423513,0.0,0,F0,CST,22-JUN-50 21:00:00
10096216,1950-02-27T16:00:00+00:00,35.55,-97.6,41.78125,,283.0606384277344,278.6721496582031,97528.1875,20.767539978027344,15.993642314341441,10.56688403726267,2.0,1,F2,CST,27-FEB-50 10:20:00
