event_id,begin_time_utc,begin_lat,begin_lon,cape,cin,temp_2m,dewpoint_2m,surface_pressure,tcwv,shear_0_1km,shear_0_3km,ef_category,ef_binary,tor_f_scale_raw,cz_timezone,begin_date_time_raw
679228,2017-04-06T15:00:00+00:00,26.501,-81.998,1738.4375,196.0753936767578,296.462646484375,294.4355163574219,101615.75,41.36659240722656,11.198454655897132,13.094660522259566,0.0,0,EF0,EST-5,06-APR-17 09:30:00
700928,2017-05-31T23:00:00+00:00,41.6425,-73.8736,745.5,63.84375762939453,293.346435546875,290.447998046875,99364.6875,24.16689682006836,8.103854889483058,12.600888750645344,1.0,0,EF1,EST-5,31-MAY-17 17:58:00
666464,2017-01-16T00:00:00+00:00,31.77,-97.58,507.0,8.640220642089844,290.17376708984375,290.08160400390625,98294.4375,36.882572174072266,15.862654792999605,17.562248514702556,1.0,0,EF1,CST-6,15-JAN-17 18:17:00
692077,2017-04-30T13:00:00+00:00,32.151,-90.807,348.25,52.625003814697266,295.67041015625,294.7049560546875,100113.6875,48.53192901611328,16.06987833091143,22.992182859548453,0.0,0,EF0,CST-6,30-APR-17 06:52:00
739562,2017-01-16T01:00:00+00:00,31.9115,-97.4266,485.5625,0.31267863512039185,290.7861328125,290.55828857421875,98251.75,34.62328338623047,16.150938475832856,16.856810018597365,0.0,0,EF0,CST-6,15-JAN-17 18:35:00
684355,2017-04-02T22:00:00+00:00,32.1738,-91.8682,545.625,47.1718864440918,294.90869140625,293.20654296875,100265.1875,49.895023345947266,16.64581194978778,21.453018837806315,1.0,0,EF1,CST-6,02-APR-17 15:36:00
697149,2017-04-30T10:00:00+00:00,32.5936,-91.8519,107.625,71.26564025878906,296.2099609375,294.6619873046875,100252.1875,48.00389862060547,17.69737957085453,33.60394102342356,1.0,0,EF1,CST-6,30-APR-17 03:44:00
692094,2017-04-30T14:00:00+00:00,32.6205,-90.3237,479.625,68.29701232910156,296.8740234375,294.47576904296875,100024.3125,49.705013275146484,15.197945425293753,24.112157598253518,1.0,0,EF1,CST-6,30-APR-17 07:54:00
690539,2017-04-30T14:00:00+00:00,32.6166,-90.3668,479.625,68.29701232910156,296.8740234375,294.47576904296875,100024.3125,49.705013275146484,15.197945425293753,24.112157598253518,1.0,0,EF1,CST-6,30-APR-17 07:51:00
692088,2017-04-30T13:00:00+00:00,32.3464,-90.6583,209.0,60.796878814697266,295.58740234375,294.6864013671875,100239.6875,47.55829620361328,16.48880589189726,23.206895850849566,1.0,0,EF1,CST-6,30-APR-17 07:15:00
