event_id,begin_time_utc,begin_lat,begin_lon,cape,cin,temp_2m,dewpoint_2m,surface_pressure,tcwv,shear_0_1km,shear_0_3km,ef_category,ef_binary,tor_f_scale_raw,cz_timezone,begin_date_time_raw
293875,2011-04-27T02:00:00+00:00,32.3701,-92.8346,319.75,94.68750762939453,294.13623046875,292.99676513671875,98961.5,43.044639587402344,18.428385894933808,31.815511088025158,1,0,EF1,CST-6,26-APR-11 20:25:00
280617,2011-03-09T14:00:00+00:00,30.4368,-89.15,11.125,12.531270980834961,293.02142333984375,291.9635009765625,100986.4375,37.22561264038086,18.466876108837106,23.64535750688889,1,0,EF1,CST-6,09-MAR-11 07:34:00
282678,2011-04-04T14:00:00+00:00,33.281,-93.383,2258.375,179.12680053710938,296.658935546875,293.3779602050781,99354.375,47.090431213378906,17.315825333901067,28.56572920567385,1,0,EF1,CST-6,04-APR-11 08:28:00
303012,2011-04-27T19:00:00+00:00,34.5912,-88.8323,1740.6875,0.4453102946281433,291.244140625,290.74566650390625,98195.9375,37.58395004272461,20.731650380885146,30.81625755542238,0,0,EF0,CST-6,27-APR-11 13:28:00
282679,2011-04-04T15:00:00+00:00,33.318,-92.665,2146.875,279.9047546386719,297.90283203125,291.5240478515625,99706.4375,43.290794372558594,19.825428164389457,28.76219589235021,1,0,EF1,CST-6,04-APR-11 09:12:00
327475,2011-06-24T01:00:00+00:00,43.2047,-112.4711,50.5,,302.24169921875,276.3525390625,84519.5,12.387530326843262,0.42190756009393854,6.021515719322642,0,0,EF0,MST-7,23-JUN-11 17:50:00
303232,2011-04-27T20:00:00+00:00,34.7709,-88.5147,1297.125,14.000123023986816,292.2451171875,290.938232421875,98032.25,35.539737701416016,22.046786493747405,32.43618009846546,0,0,EF0,CST-6,27-APR-11 13:50:00
300685,2011-04-27T00:00:00+00:00,34.1837,-90.8902,597.625,21.48453712463379,294.53857421875,292.66131591796875,99655.0,42.86534118652344,15.240910534158555,15.735880781944566,0,0,EF0,CST-6,26-APR-11 17:35:00
305899,2011-04-15T01:00:00+00:00,34.4298,-95.8903,2280.5,126.15628814697266,295.274169921875,290.2530822753906,97618.5625,35.64313507080078,15.751670735854722,23.01188635974772,0,0,EF0,CST-6,14-APR-11 19:04:00
303242,2011-04-27T20:00:00+00:00,34.3202,-88.8848,1653.625,40.6094970703125,291.4658203125,290.711669921875,98380.25,35.445987701416016,21.49450910272792,31.353267895704136,0,0,EF0,CST-6,27-APR-11 13:59:00
309939,2011-05-22T01:00:00+00:00,40.0019,-94.9178,936.875,98.46885681152344,296.270751953125,290.14312744140625,96977.0625,28.911643981933594,15.83122430775622,19.494318217678078,0,0,EF0,CST-6,21-MAY-11 18:30:00
302294,2011-04-16T18:00:00+00:00,38.0182,-79.0703,432.8125,87.6562728881836,287.655029296875,285.86468505859375,94777.1875,28.022703170776367,16.009712261938404,32.70787159526595,0,0,EF0,EST-5,16-APR-11 13:20:00
312972,2011-05-25T04:00:00+00:00,34.8256,-94.7248,791.5,246.12832641601562,298.674560546875,292.1044921875,97200.0,41.28242874145508,16.86443250132672,27.023453356503314,2,1,EF2,CST-6,24-MAY-11 21:44:00
317144,2011-05-30T21:00:00+00:00,42.1599,-99.521,1851.125,43.265838623046875,298.86474609375,292.0145263671875,91369.3125,34.726158142089844,3.8436022691586507,16.11544513582463,0,0,EF0,CST-6,30-MAY-11 15:20:00
317431,2011-05-31T00:00:00+00:00,42.4675,-98.5984,1603.125,123.89081573486328,298.1357421875,291.2484130859375,92699.375,39.2081184387207,9.840604725909538,28.955802856418035,0,0,EF0,CST-6,30-MAY-11 17:52:00
292057,2011-04-28T20:00:00+00:00,35.2993,-77.3222,1113.25,64.00028228759766,298.63623046875,296.10894775390625,100726.375,43.73432922363281,15.464920190410796,19.874050793279977,0,0,EF0,EST-5,28-APR-11 15:20:00
292058,2011-04-28T21:00:00+00:00,35.814,-76.832,1169.125,71.78131103515625,297.533935546875,295.52667236328125,100729.625,44.351104736328125,18.579736475563983,23.528553278268866,0,0,EF0,EST-5,28-APR-11 15:30:00
292059,2011-04-28T21:00:00+00:00,35.679,-76.634,1418.625,134.31256103515625,298.852294921875,295.75811767578125,100853.625,42.810089111328125,18.238402165872007,21.559578792105814,0,0,EF0,EST-5,28-APR-11 16:23:00
301496,2011-04-27T08:00:00+00:00,33.9036,-88.7203,1002.75,13.281261444091797,294.90283203125,291.39093017578125,99028.875,44.722068786621094,19.98530141832542,32.21955687780437,3,1,EF3,CST-6,27-APR-11 02:17:00
