event_id,begin_time_utc,begin_lat,begin_lon,cape,cin,temp_2m,dewpoint_2m,surface_pressure,tcwv,shear_0_1km,shear_0_3km,ef_category,ef_binary,tor_f_scale_raw,cz_timezone,begin_date_time_raw
905190,2020-06-21T20:00:00+00:00,39.4474,-100.3966,1037.125,820.7549438476562,304.6240234375,287.5751953125,91421.125,26.63351058959961,0.6824753155037815,7.828964979702622,0.0,0,EF0,CST-6,21-JUN-20 13:50:00
904953,2020-06-02T19:00:00+00:00,39.0,-102.95,4.4375,,307.46337890625,273.7119140625,85731.75,18.551197052001953,0.11178557112576697,0.9550104384558241,,0,EFU,MST-7,02-JUN-20 12:13:00
904954,2020-06-02T19:00:00+00:00,38.988,-102.9446,4.4375,,307.46337890625,273.7119140625,85731.75,18.551197052001953,0.11178557112576697,0.9550104384558241,,0,EFU,MST-7,02-JUN-20 12:27:00
904956,2020-06-02T20:00:00+00:00,39.0537,-102.5977,1.375,,308.583251953125,274.451171875,86140.25,18.318588256835938,0.14573713202159153,0.6476423886442433,,0,EFU,MST-7,02-JUN-20 12:52:00
904957,2020-06-02T20:00:00+00:00,39.149,-102.1831,0.0,,308.437744140625,275.58203125,87419.25,18.445541381835938,0.05145776102240689,0.2876732005852293,,0,EFU,MST-7,02-JUN-20 13:14:00
905153,2020-06-04T23:00:00+00:00,40.091,-101.8697,0.0,,307.9521484375,277.445068359375,88765.375,20.12171745300293,0.47621255326850176,5.260551446080831,,0,EFU,MST-7,04-JUN-20 15:45:00
914434,2020-07-26T09:00:00+00:00,25.8729,-97.4287,1020.125,65.51666259765625,299.2685546875,297.33203125,100510.5,68.62173461914062,13.607032368883173,10.789761013703272,0.0,0,EF0,CST-6,26-JUL-20 02:32:00
878626,2020-04-20T14:00:00+00:00,29.0165,-82.1517,1820.75,16.170862197875977,296.87255859375,294.82366943359375,100415.4375,46.1682014465332,16.875527569798823,19.603878847664326,1.0,0,EF1,EST-5,20-APR-20 08:35:00
890639,2020-04-24T00:00:00+00:00,29.83,-83.6,658.4375,65.46897888183594,297.84228515625,295.73486328125,101028.9375,43.81684112548828,9.975608044080158,20.156571954362423,1.0,0,EF1,EST-5,23-APR-20 18:56:00
886987,2020-04-30T00:00:00+00:00,30.6577,-84.622,75.5625,0.15729790925979614,295.130126953125,293.723388671875,100347.1875,44.737247467041016,14.474226310803186,21.868153238695307,1.0,0,EF1,EST-5,29-APR-20 18:34:00
871942,2020-02-06T17:00:00+00:00,35.498,-80.564,402.46875,1.9656039476394653,290.50689697265625,289.289794921875,97530.5625,42.48377227783203,18.397165876409623,32.54074436360338,2.0,1,EF2,EST-5,06-FEB-20 11:40:00
915479,2020-08-31T22:00:00+00:00,45.7392,-87.1611,0.0,,290.685791015625,289.69775390625,98129.6875,24.99197769165039,8.494841037491845,12.491600824262948,1.0,0,EF1,EST-5,31-AUG-20 16:30:00
918567,2020-08-28T02:00:00+00:00,35.61,-90.38,530.625,6.3751068115234375,298.75439453125,296.246826171875,99601.4375,67.51701354980469,18.48869259461871,22.70586769615173,0.0,0,EF0,CST-6,27-AUG-20 19:55:00
918568,2020-08-28T02:00:00+00:00,35.81,-90.47,530.625,6.3751068115234375,298.75439453125,296.246826171875,99601.4375,67.51701354980469,18.48869259461871,22.70586769615173,1.0,0,EF1,CST-6,27-AUG-20 20:13:00
918565,2020-08-28T00:00:00+00:00,35.38,-90.99,466.0,6.709287643432617,299.720947265625,296.8819580078125,99562.375,67.38966369628906,17.997584577543474,25.329667670072514,1.0,0,EF1,CST-6,27-AUG-20 18:13:00
918543,2020-08-27T23:00:00+00:00,34.96,-90.87,267.375,0.9773285984992981,298.697998046875,296.5558776855469,99567.75,66.37483978271484,20.57212115071859,26.41288439875234,0.0,0,EF0,CST-6,27-AUG-20 17:29:00
875052,2020-02-06T18:00:00+00:00,35.362,-80.3361,407.625,0.7533069849014282,290.10089111328125,289.185546875,97434.4375,41.11275100708008,16.552930239046034,31.9133005618792,1.0,0,EF1,EST-5,06-FEB-20 12:42:00
875040,2020-02-06T18:00:00+00:00,35.8501,-79.6473,301.53125,1.6283069849014282,289.80010986328125,288.9482421875,97249.4375,41.61177444458008,20.757228831467632,32.23549293764824,1.0,0,EF1,EST-5,06-FEB-20 12:31:00
871943,2020-02-06T17:00:00+00:00,35.509,-80.351,402.46875,1.9656039476394653,290.50689697265625,289.289794921875,97530.5625,42.48377227783203,18.397165876409623,32.54074436360338,0.0,0,EF0,EST-5,06-FEB-20 11:55:00
871939,2020-02-06T16:00:00+00:00,35.196,-81.323,473.5625,5.018003463745117,290.9632568359375,289.61602783203125,97022.0625,43.097496032714844,15.769035807435618,34.89125430387862,1.0,0,EF1,EST-5,06-FEB-20 11:01:00
