event_id,begin_time_utc,begin_lat,begin_lon,cape,cin,temp_2m,dewpoint_2m,surface_pressure,tcwv,shear_0_1km,shear_0_3km,ef_category,ef_binary,tor_f_scale_raw,cz_timezone,begin_date_time_raw
544967,2014-10-14T12:00:00+00:00,34.68,-83.21,195.9375,20.343809127807617,292.306640625,291.14404296875,95939.0,43.82636642456055,10.772725239976399,19.40504249303224,0,0,EF0,EST-5,14-OCT-14 07:11:00
544968,2014-10-15T00:00:00+00:00,35.12,-82.24,263.3125,0.9970438480377197,294.164306640625,293.4927673339844,97270.25,49.270076751708984,15.432626190108508,18.578968149713393,0,0,EF0,EST-5,14-OCT-14 19:00:00
520288,2014-05-16T08:00:00+00:00,38.9626,-77.6952,32.125,,290.666015625,289.235595703125,99042.4375,41.55537414550781,4.975721069145244,24.112471914536886,0,0,EF0,EST-5,16-MAY-14 02:31:00
533364,2014-09-04T08:00:00+00:00,46.79,-98.09,2327.0,16.093801498413086,291.403564453125,290.6690979003906,95233.375,38.7393798828125,8.91486360104367,26.902228147875373,0,0,EF0,CST-6,04-SEP-14 02:26:00
543875,2014-09-08T21:00:00+00:00,34.828,-77.902,763.8125,8.218777656555176,297.746337890625,296.45947265625,101420.5,57.88534164428711,7.269840768765724,9.193565030281857,2,1,EF2,EST-5,08-SEP-14 15:45:00
543443,2014-09-10T01:00:00+00:00,40.1757,-95.1212,648.5,161.9362030029297,300.576904296875,292.1560974121094,96683.75,54.97552490234375,12.792384747970145,24.364922661134393,0,0,EF0,CST-6,09-SEP-14 18:35:00
539935,2014-09-01T00:00:00+00:00,42.24,-71.8,262.375,42.809139251708984,297.2509765625,295.01171875,99563.8125,53.621986389160156,9.161235459025988,14.990544587796403,0,0,EF0,EST-5,31-AUG-14 19:10:00
536065,2014-07-31T23:00:00+00:00,48.48,-108.37,1.0,,307.05078125,276.694580078125,92287.875,17.888240814208984,0.9670525921388984,4.684701042307755,0,0,EF0,MST-7,31-JUL-14 16:10:00
543444,2014-09-10T01:00:00+00:00,40.1853,-95.108,648.5,161.9362030029297,300.576904296875,292.1560974121094,96683.75,54.97552490234375,12.792384747970145,24.364922661134393,0,0,EF0,CST-6,09-SEP-14 18:40:00
532956,2014-09-07T18:00:00+00:00,33.4296,-80.3952,2301.375,14.800354957580566,304.67431640625,295.19384765625,100988.5,52.672607421875,2.822817760912742,1.7576992441927752,0,0,EF0,EST-5,07-SEP-14 13:27:00
